"Stratum","District.mid","GenderHH.mid","ID.mid","hh_wt","AgeHH.base","HHSize.base","Time","FoodConsumption","Electric","Income","Baby","Alcohol","Crime","Private","Migration","Jobs","Mobile","Crime_Increase","Crime_Decreased","PrivateSchool","GenderofHead","District"
"Build - Inner Buffer","BAJURA","male",3173,14.54,31,4,2,42,0,59000,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3174,11.16,32,6,1,72,0,48000,0,0,"Stayed the Same",0,100,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3174,11.16,32,6,2,42.5,0,70000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3181,3.23,30,3,1,54.5,0,10000,100,0,"Stayed the Same",0,100,0,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3181,3.23,30,3,2,42,0,99000,0,0,"Decreased",0,100,100,100,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3197,11.16,32,3,1,42,0,2500,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",3197,11.16,32,3,2,42.5,0,10500,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",375,12.92,64,7,1,80,0,78000,0,0,"Decreased",1,0,100,100,0,100,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",375,12.92,64,7,2,71.5,100,417400,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",376,10.02,27,5,1,46,0,29500,0,0,"Decreased",1,0,100,100,0,100,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",376,10.02,27,5,2,56.5,100,48000,100,0,"Stayed the Same",2,0,100,100,0,0,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",377,10.02,44,5,1,59.5,0,36800,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",377,10.02,44,5,2,35.5,100,48000,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",809,23.26,30,6,1,41.5,0,36900,100,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",809,23.26,30,6,2,51.5,100,185000,0,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",845,6.14,43,5,1,42,0,108000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",845,6.14,43,5,2,20,0,31500,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",860,10.02,27,4,1,73,0,810000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",860,10.02,27,4,2,51,0,35000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",865,23.26,30,5,1,40,0,28200,100,0,"Decreased",0,100,100,0,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",865,23.26,30,5,2,22,100,0,100,0,"Decreased",2,100,0,0,0,100,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",873,23.26,42,6,1,28,0,9950,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",873,23.26,42,6,2,24.5,100,0,0,0,"Don't Know",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",874,6.14,63,5,1,45,0,36000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",874,6.14,63,5,2,67.5,100,0,100,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",876,6.14,68,5,1,42,0,35000,100,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",876,6.14,68,5,2,52,100,84500,0,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",882,12.92,52,5,1,41,0,48000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",882,12.92,52,5,2,52.5,100,30000,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",887,12.92,41,6,1,38.5,0,7000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",887,12.92,41,6,2,66.5,100,0,0,0,"Don't Know",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",888,10.02,36,5,1,48,0,0,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",888,10.02,36,5,2,65.5,100,82000,100,0,"Don't Know",0,0,100,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",935,3.23,28,2,1,38,0,36000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",935,3.23,28,2,2,81,100,800,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",976,23.26,37,8,1,67.5,0,35600,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - Inner Buffer","BAJURA","male",976,23.26,37,8,2,17.5,100,0,100,0,"Decreased",0,100,0,0,0,100,0,"male","BAJURA"
"Build - Inner Buffer","HUMLA","female",1073,5.4,61,3,1,47.5,0,33500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",1073,5.4,61,3,2,41.5,0,89000,0,0,"Decreased",0,0,100,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",1111,4.5,49,6,1,35.5,0,2500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",1111,4.5,49,6,2,41.5,0,8000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",1137,1.62,32,6,1,47.5,0,6000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",1137,1.62,32,6,2,41,0,50000,0,0,"Don't Know",0,100,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",479,3.11,49,7,1,53.5,0,10000,0,0,"Decreased",0,0,0,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",479,3.11,49,7,2,23.5,0,12000,0,0,"Decreased",0,100,100,0,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",500,4.6,44,8,1,38.5,0,65500,100,0,"Decreased",0,0,100,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",500,4.6,44,8,2,52.5,0,56500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",516,4.14,42,6,1,37,0,43000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",516,4.14,42,6,2,24.5,0,0,0,0,"Don't Know",0,0,0,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",520,3.96,21,2,1,77,0,0,0,0,"Decreased",0,0,0,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",520,3.96,21,2,2,65,0,64000,0,100,"Stayed the Same",0,100,100,100,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",524,4.6,47,6,1,45.5,0,1500,100,0,"Stayed the Same",0,0,0,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",524,4.6,47,6,2,31,0,35000,100,0,"Don't Know",0,0,100,100,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",556,2.88,51,5,1,43.5,0,111500,0,0,"Decreased",0,0,100,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",556,2.88,51,5,2,44.5,0,30000,100,0,"Decreased",0,0,0,0,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",587,5.58,45,4,1,43.5,0,14000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",587,5.58,45,4,2,30.5,0,10000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",593,1.98,37,6,1,45.5,0,8500,0,0,"Decreased",0,0,100,0,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",593,1.98,37,6,2,17.5,0,27500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",776,3.11,43,7,1,45,0,45500,100,100,"Stayed the Same",0,0,100,100,0,0,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","female",776,3.11,43,7,2,45,0,15000,0,0,"Decreased",0,100,100,100,0,100,0,"female","HUMLA"
"Build - Inner Buffer","HUMLA","male",1031,3.11,25,6,1,56.5,0,13000,0,0,"Don't Know",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1031,3.11,25,6,2,40.5,0,21500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1033,3.11,65,4,1,68.5,0,132500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1033,3.11,65,4,2,32.5,0,40000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1039,2.88,30,5,1,40.5,0,27000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1039,2.88,30,5,2,47.5,0,40000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1042,5.58,37,2,1,38.5,0,8500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1042,5.58,37,2,2,26.5,0,16000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1051,5.58,32,5,1,65.5,0,17500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1051,5.58,32,5,2,32.5,0,51000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1056,1.98,70,2,1,32.5,0,12000,0,0,"Don't Know",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1056,1.98,70,2,2,43,0,103000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1057,2.88,52,5,1,72.5,0,23000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1057,2.88,52,5,2,41.5,0,42500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1064,5.04,46,5,1,53.5,0,4000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1064,5.04,46,5,2,52.5,0,24000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1066,5.04,40,6,1,19.5,0,3000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1066,5.04,40,6,2,41.5,100,43000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1080,5.4,45,8,1,34.5,0,104000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1080,5.4,45,8,2,38.5,0,50000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1090,5.04,43,5,1,40.5,0,11008,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1090,5.04,43,5,2,43.5,100,52000,0,0,"Decreased",0,100,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1095,4.5,34,2,1,41.5,0,21500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1095,4.5,34,2,2,18.5,0,20000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1098,1.62,51,4,1,45.5,0,11000,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1098,1.62,51,4,2,38.5,0,57000,100,0,"Decreased",0,100,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1102,1.98,32,6,1,45.5,0,51000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1102,1.98,32,6,2,41.5,0,92500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1104,1.62,58,4,1,46,0,200000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1104,1.62,58,4,2,44,0,62000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1105,1.98,48,7,1,69.5,0,14000,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1105,1.98,48,7,2,62,0,153000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1106,1.62,55,6,1,66,0,51500,100,0,"Decreased",0,0,0,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1106,1.62,55,6,2,34.5,0,145000,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1112,3.96,46,3,1,39.5,0,10000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1112,3.96,46,3,2,25.5,0,5000,0,0,"Don't Know",0,100,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1114,3.96,49,3,1,74,0,484000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1114,3.96,49,3,2,29.5,0,20000,0,0,"Decreased",0,100,0,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1119,4.5,59,4,1,33.5,0,10500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1119,4.5,59,4,2,37.5,0,80000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1122,4.5,27,3,1,44,0,15000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1122,4.5,27,3,2,32.5,0,49000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1123,5.4,30,4,1,55.5,0,31500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1123,5.4,30,4,2,73.5,0,60500,100,0,"Don't Know",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1128,5.4,28,1,1,49,0,55000,0,0,"Decreased",0,100,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1128,5.4,28,1,2,57.5,0,65500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1130,5.4,42,5,1,46,0,32000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1130,5.4,42,5,2,54.5,0,110000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1131,5.4,37,5,1,47.5,0,113700,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1131,5.4,37,5,2,45.5,0,147300,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1133,1.62,59,5,1,73.5,0,2600,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1133,1.62,59,5,2,41.5,0,67300,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1138,5.4,31,4,1,43.5,0,57500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1138,5.4,31,4,2,33.5,0,98000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1141,1.62,55,5,1,38.5,0,35000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1141,1.62,55,5,2,40.5,0,40000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1144,5.4,24,6,1,42.5,0,57000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1144,5.4,24,6,2,55,0,90000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1146,1.62,52,5,1,68.5,0,82000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1146,1.62,52,5,2,26.5,0,50000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1147,3.96,61,3,1,81.5,0,6000,0,0,"Decreased",0,100,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1147,3.96,61,3,2,45,0,12000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1148,3.96,65,2,1,48.5,0,22000,0,100,"Stayed the Same",0,100,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1148,3.96,65,2,2,45,0,24000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1149,3.96,40,7,1,44.5,0,25000,100,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1149,3.96,40,7,2,32.5,0,18000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1162,5.58,61,5,1,43.5,0,132000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1162,5.58,61,5,2,25.5,0,33500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1197,5.04,55,3,1,68.5,0,27000,0,0,"Decreased",0,0,0,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1197,5.04,55,3,2,30,0,45000,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1200,1.98,58,7,1,70.5,0,166500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1200,1.98,58,7,2,49,0,98300,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1208,1.98,26,3,1,45.5,0,4700,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1208,1.98,26,3,2,46.5,0,60000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1210,1.98,31,7,1,34.5,0,15000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1210,1.98,31,7,2,42,0,52000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1211,1.62,28,5,1,43.5,0,44000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",1211,1.62,28,5,2,56.5,0,26000,0,0,"Decreased",0,100,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",421,3.11,49,5,1,23.5,0,0,100,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",421,3.11,49,5,2,31.5,0,8500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",424,3.11,60,5,1,71.5,0,32000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",424,3.11,60,5,2,31.5,0,20000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",434,4.6,60,5,1,40.5,0,55000,100,0,"Stayed the Same",0,100,0,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",434,4.6,60,5,2,44,0,0,0,100,"Don't Know",0,100,0,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",438,3.11,34,4,1,31.5,0,3000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",438,3.11,34,4,2,35.5,0,20000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",457,3.11,40,6,1,34.5,0,3000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",457,3.11,40,6,2,29.5,0,31000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",463,4.6,45,7,1,40.5,0,120000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",463,4.6,45,7,2,31.5,0,21500,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",475,4.6,35,4,1,35,0,71000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",475,4.6,35,4,2,26.5,0,11200,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",494,3.11,35,4,1,42.5,0,12000,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",494,3.11,35,4,2,45,0,17500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",496,3.11,23,2,1,36.5,0,0,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",496,3.11,23,2,2,46,0,15000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",498,4.6,54,6,1,32.5,0,32500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",498,4.6,54,6,2,63.5,0,9500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",501,4.14,60,6,1,36,0,0,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",501,4.14,60,6,2,42.5,0,27500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",504,4.6,25,4,1,38.5,0,5000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",504,4.6,25,4,2,23.5,0,23500,100,0,"Increased",0,0,0,100,100,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",518,1.62,51,6,1,73,0,5626,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",518,1.62,51,6,2,43,0,58000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",519,4.6,29,4,1,43.5,0,25000,0,0,"Decreased",0,0,0,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",519,4.6,29,4,2,56,0,7700,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",521,3.96,41,5,1,40.5,0,317500,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",521,3.96,41,5,2,64,0,6000,0,0,"Stayed the Same",0,100,0,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",526,3.96,23,4,1,68.5,0,39400,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",526,3.96,23,4,2,36.5,0,56000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",527,3.11,45,3,1,41.5,0,62000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",527,3.11,45,3,2,42.5,0,80000,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",532,2.88,44,5,1,40.5,0,12000,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",532,2.88,44,5,2,54.5,0,300000,0,0,"Stayed the Same",2,0,100,100,0,0,100,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",533,4.14,46,4,1,45.5,0,3000,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",533,4.14,46,4,2,64.5,0,136000,0,0,"Don't Know",0,100,100,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",535,5.58,28,4,1,40.5,0,77028,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",535,5.58,28,4,2,37.5,0,20000,100,0,"Don't Know",0,0,0,0,0,0,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",536,2.88,56,3,1,45,0,48000,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - Inner Buffer","HUMLA","male",536,2.88,56,3,2,42.5,0,64000,0,0,"Don't Know",0,100,100,0,0,0,0,"male","HUMLA"
